index,published,keyword,domain,language,valid,title,description,url,image,archive,content,quote
8d66bf84c8a41b8cebab4d6023ab4957,2025-10-11T05:56:21Z,'Hochwasser Tote',www.tagesspiegel.de,de,0,Unwetter: Überschwemmungen und Erdrutsche: Mehr als 20 Tote in Mexiko,Starke Regenfälle überfluten ganze Landstriche und Stadtteile in mehreren mexikanischen Bundesstaaten. Auf Dächern und Bäumen warten viele Betroffene auf Rettung. Andere sterben bei Erdrutschen.,https://www.tagesspiegel.de/gesellschaft/panorama/unwetter-uberschwemmungen-und-erdrutsche-mehr-als-20-tote-in-mexiko-14537012.html,https://www.tagesspiegel.de/images/14537009/alternates/BASE_16_9_W1400/1760162180000/uberschwemmungen-in-mexiko.jpeg,,Bei Unwettern in Mexiko sind offiziellen Angaben zufolge mindestens 24 Menschen ums Leben gekommen. Länger anhaltende Regenfälle lösten in mehreren Teilen des Landes Überschwemmungen und Erdrutsche a… [+1587 chars],
6dcbd741ef2406522a0a1d7a091c358d,2025-10-12T02:30:01Z,'Überschwemmung',www.stern.de,de,0,Wetter: Unwetter in Mexiko: mehr als 40 Tote und viele Vermisste,"Nach heftigen Regenfällen in Mexiko sind Tausende Soldaten im Einsatz. Viele Orte sind bisher nicht erreichbar, das Risiko weiterer Erdrutsche und Überschwemmungen bleibt hoch.",https://www.stern.de/panorama/wetter--unwetter-in-mexiko--mehr-als-40-tote-und-viele-vermisste-36124190.html,https://image.stern.de/36124192/t/GI/v1/w1440/r1.7778/-/12--ygb5muoby4v8axs2048jpeg---926bf45d1b4e0983.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Nach heftigen Regenfällen in Mexiko sind Tausende Soldaten im Einsatz. Viele Orte sind bisher nicht erreichbar, das Risiko weiterer Erdrutsche un… [+1463 chars]",
fff539c2888c3993a4d811e86cc93580,2025-10-12T02:31:30Z,'Überschwemmung',www.tagesspiegel.de,de,0,Wetter: Unwetter in Mexiko: mehr als 40 Tote und viele Vermisste,"Nach heftigen Regenfällen in Mexiko sind Tausende Soldaten im Einsatz. Viele Orte sind bisher nicht erreichbar, das Risiko weiterer Erdrutsche und Überschwemmungen bleibt hoch.",https://www.tagesspiegel.de/gesellschaft/panorama/wetter-unwetter-in-mexiko-mehr-als-40-tote-und-viele-vermisste-14540300.html,https://www.tagesspiegel.de/images/14540297/alternates/BASE_16_9_W1400/1760236290000/unwetter-in-mexiko.jpeg,,Die Unwetter in Mexiko ziehen eine Spur der Verwüstung nach sich. Bei den schweren Überschwemmungen und Erdrutschen nach Dauerregen sind offiziellen Angaben zufolge bisher mindestens 41 Menschen ums … [+1327 chars],
cc9d1d7883819962897c4ed6d875f948,2025-10-12T03:18:04Z,'Überschwemmung',www.zeit.de,de,0,Extremwetter: Mehr als 40 Tote nach Unwettern in Mexiko,Überschwemmungen und Erdrutsche sorgen im Zentrum und Osten Mexikos für Verwüstung. Rund 10.000 Soldaten sind im Einsatz. Meteorologen warnen vor weiteren Regenfällen.,https://www.zeit.de/gesellschaft/zeitgeschehen/2025-10/mexiko-unwetter-ueberschwemmungen-fluten-mehr-als-40-tote,https://img.zeit.de/gesellschaft/zeitgeschehen/2025-10/ueberschwemmungen-zerstoerung-mexiko/wide__1300x731,,"In Mexiko haben schwere Unwetter für Überschwemmungen und Erdrutsche gesorgt. Offiziellen Angaben zufolge kamen mindestens 41 Menschen ums Leben, 27 weitere werden vermisst.
Rund 10.000 Soldaten sin… [+1117 chars]",
1be1c01c82243d86c6642a0486cda637,2025-10-12T08:06:33Z,'Hochwasserschutz',www.diepresse.com,de,0,"Es heißt, die Philippiner würden sich erst auflehnen, wenn die Reispreise steigen [premium]","Reis wurde nicht billiger wie versprochen, dann kam es zum Hochwasserschutz-Skandal, bei Protesten wurden 216 Demonstranten verhaftet. Nun sind die Menschen misstrauisch – zu frisch sind die Erinnerungen an die „extrajudicial killings“, die es im Kampf gegen …",https://www.diepresse.com/20183627/es-heisst-die-philippiner-wuerden-sich-erst-auflehnen-wenn-die-steigen,https://img.diepresse.com/public/incoming/gs8hp3-20250921_PD30165.HR.jpg/alternates/DPR_SOCIAL_MAGAZIN/20250921_PD30165.HR.jpg,,"Jasmine, 39, aus Manila, gesteht mir ihre Enttäuschung über Präsident Ferdinand Marcos junior (Spitzname Bongbong). Es ist bei uns unsicherer, seit er regiert. Unter dem neoliberalen Diktatorensohn h… [+10860 chars]",
0e7d34ccd84ce375f607f36652360811,2025-10-12T14:48:58Z,'Überschwemmung',www.faz.net,de,1,Heftiger Regen in Mexiko: Mehr als 40 Tote und viele Vermisste nach Unwetter,"Nach heftigem Regen in Mexiko sind Tausende Soldaten im Einsatz. Viele Orte sind bisher nicht erreichbar, das Risiko weiterer Erdrutsche und Überschwemmungen bleibt hoch.",https://www.faz.net/aktuell/gesellschaft/ungluecke/unwetter-in-mexiko-mehr-als-40-tote-und-viele-vermisste-accg-110728972.html,https://media1.faz.net/ppmedia/w1200/aktuell/gesellschaft/2111241575/1.10728977/facebook_teaser/menschen-waten-am-samstag.jpg.webp,,Die Unwetter in Mexiko ziehen eine Spur der Verwüstung nach sich. Bei den schweren Überschwemmungen und Erdrutschen nach Dauerregen sind offiziellen Angaben zufolge bisher mindestens 41 Menschen ums … [+1671 chars],
3a6ccab07993c4926cd5c091f73cb4e6,2025-10-12T18:11:55Z,'Überschwemmung',www.bild.de,de,0,"Erdrutsche, Überschwemmungen - Regen-Flut tötet mindestens 44 Menschen in Mexiko",Ganze Landstriche stehen unter Wasser: Verheerende Regenfälle haben weite Teile von Mexiko in eine Flut-Hölle verwandelt. Mindestens 44 Menschen starben.,https://www.bild.de/news/ausland/erdrutsche-ueberschwemmungen-regen-flut-toetet-mindestens-44-menschen-in-mexiko-68eb7d9312550ac1e6956763,"https://images.bild.de/68eb7d9312550ac1e6956763/06e42c8f0718422a6190e6c8e5536fea,8c8f795a?w=1280",,Mexiko-Stadt Ganze Landstriche stehen unter Wasser: Verheerende Regenfälle haben Teile von Mexiko in eine tödliche Flut-Hölle verwandelt. Mindestens 44 Menschen sollen den Unwettern zum Opfer gefalle… [+2287 chars],
d65513ea9831d4b86589ef17f8662a21,2025-10-13T00:41:00Z,'Überschwemmung',www.stern.de,de,0,Extremwetter: Mindestens 44 Tote bei Überschwemmungen in Mexiko,Tausende Soldaten sind nach heftigen Regenfällen in Mexiko im Einsatz. Viele Orte sind von der Außenwelt abgeschnitten. Und es könnte noch schlimmer kommen.,https://www.stern.de/panorama/wetter/unwetter-in-mexiko--mindestens-44-tote-und-viele-vermisste-36124190.html,https://image.stern.de/36125592/t/ix/v1/w1440/r1.7778/-/mexiko-unwetter-regen.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Nach heftigem Regen in Mexiko sind Tausende Soldaten im Einsatz. Viele Orte sind von der Außenwelt abgeschnitten. Und es könnte noch schlimmer ko… [+2298 chars]",
42c3161178be71c6f68e3006ece1cb65,2025-10-13T15:21:16Z,'Überschwemmung',www.faz.net,de,0,Zufällig entdeckt: Spanier lag wohl 15 Jahre tot in seiner Wohnung,Eineinhalb Jahrzehnte lang blieb der Tod eines einsamen Mannes in einem Mehrfamilienhaus mitten in Valencia unbemerkt. Dann lösten heftige Regenfälle und Überschwemmungen einen Feuerwehreinsatz aus.,https://www.faz.net/aktuell/gesellschaft/ungluecke/spanier-lag-wohl-15-jahre-tot-in-seiner-wohnung-110729853.html,https://media0.faz.net/ppmedia/w1200/aktuell/politik/3829788947/1.10730254/facebook_teaser/ein-spanischer-polzeiwagen.jpg.webp,,"In Valencia ist die Leiche eines Mannes entdeckt worden, der mutmaßlich schon seit rund 15 Jahren tot in seiner Wohnung gelegen hat. Der makabre Fund im Stadtviertel La Fuensanta geschah, nachdem Feu… [+1626 chars]",
4a07d244ca5539f8a14ec54932f46d89,2025-10-13T17:16:02Z,'Hochwasser Tote',www.tagesschau.de,de,0,Mehr als 60 Tote bei Überschwemmungen in Mexiko,"In Mexiko regnet es seit Tagen heftig, Erdrutsche begraben ganze Straßen. Die schweren Unwetter mit Überschwemmungen haben inzwischen mehr als 60 Menschen das Leben gekostet. Entspannung ist vorerst nicht in Sicht.",https://www.tagesschau.de/ausland/amerika/mexiko-ueberschwemmungen-tote-100.html,https://images.tagesschau.de/image/1b3c9921-5018-4bb2-abb7-436fd8f1f5f6/AAABmd6Ck_A/AAABmKJZ-0g/16x9-big/mexiko-ueberschwemmung-102.jpg?width=1280,,"Stand: 13.10.2025 19:16 Uhr
In Mexiko regnet es seit Tagen heftig, Erdrutsche begraben ganze Straßen. Die schweren Unwetter mit Überschwemmungen haben inzwischen mehr als 60 Menschen das Leben gekos… [+2086 chars]",
688f75d586cb676146a6ca7c2e298cf6,2025-10-15T03:36:10Z,'Hochwasser',noe.orf.at,de,0,Hochwasser: „Frühwarnsystem“ wird ausgebaut,"Das Hochwasser 2024 hat gezeigt, wie wichtig Echtzeitdaten von Flüssen sind – als Warnung für die Bevölkerung und als Entscheidungsgrundlage für Einsatzkräfte. Das Netz an Stationen, die automatisch Daten übermitteln, wird nun ausgebaut. 36 Stationen kommen d…",https://noe.orf.at/stories/3325801/,https://ibs.orf.at/noe?image=https%3A%2F%2Foekastatic.orf.at%2Fmims%2F2025%2F42%2F95%2Fcrops%2Fw%3D1200%2Ch%3D627%2Cq%3D75%2F2799630_master_1080195_messstation2.jpg%3Fs%3D19276fa96452dab105bdce103159d8ac3e50ad4b,,"Die Holzhütte neben der Brücke über die Traisen in Windpassing, einer Katastralgemeinde von St. Pölten, sieht auf den ersten Blick unscheinbar aus. Hier werden allerdings wichtige Daten gesammelt. In… [+2525 chars]",
5969263590f296e0fb8e42822dfd46e4,2025-10-16T03:39:14Z,'Hochwasser',www.welt.de,de,0,Taifun sorgt für Chaos – Hunderte per Luftbrücke aus Dörfern evakuiert,"In einer der „bedeutendsten Luftbrücken in der Geschichte Alaskas“ sind Hunderte Menschen per Luftbrücke in Sicherheit gebracht worden. Der Taifun Halong hatte die Küstendörfer mit voller Wucht erwischt, Sturmfluten und Hochwasser spülten Häuser weg.",https://www.welt.de/vermischtes/article68f0614906329773ec673b9d/alaska-taifun-sorgt-fuer-chaos-hunderte-per-luftbruecke-aus-doerfern-evakuiert.html,https://images.welt.de/68f0614906329773ec673b9d/8c9fdd9c8723414bc8eb65313789c209-master/ci16x9-w1200/us-extreme-weather-typhoon-aftermath,,In einer der bedeutendsten Luftbrücken in der Geschichte Alaskas sind Hunderte Menschen per Luftbrücke in Sicherheit gebracht worden. Der Taifun Halong hatte die Küstendörfer mit voller Wucht erwisch… [+2100 chars],
93c724ea9b26cc2e8871aa7821c82965,2025-10-17T09:44:34Z,'Hochwasser Feuerwehr',noe.orf.at,de,0,Philharmoniker besuchten renovierten Kindergarten,"Der Kindergarten in St. Pölten-Harland, der beim Hochwasser 2024 stark beschädigt wurde, hat von den Wiener Philharmonikern eine Spende von 75.000 Euro bekommen. Ein Jahr nach der Katastrophe besuchten Vertreter des Orchesters die frisch renovierte Einrichtun…",https://noe.orf.at/stories/3326100/,https://ibs.orf.at/noe?image=https%3A%2F%2Foekastatic.orf.at%2Fmims%2F2025%2F42%2F43%2Fcrops%2Fw%3D1200%2Ch%3D627%2Cq%3D75%2F2802451_master_1081343_9855943b-9124-4334-972c-16f9a3a1b97d.jpg%3Fs%3D1b435b00dc5274dcda96f3d103495f3b125510de,,"Innerhalb nur weniger Stunden wurde der Kindergarten in St. Pölten-Harland im September 2024 für Monate unbenutzbar. Grundwasser von unten und ein über die Ufer getretener Bach, der sich über die Fel… [+3480 chars]",
2228d76b59fb7b843ca279b5f2cc182a,2025-10-22T06:26:19Z,'Hochwasserschutz',www.n-tv.de,de,0,"Marode Schleusen, Brücken, Wehre: Im Verkehrsetat soll ein Milliardenloch klaffen","Deutschen Wasserstraßen fehlen laut einem Bericht Milliarden- was sich auf Projekte von ""hoher Sicherheitsrelevanz"" auswirkt. Ohne Sanierung droht ihnen die Stilllegung, auch Maßnahmen zum Hochwasserschutz wackeln. Die Grünen warnen vor ""verheerenden"" Folgen.",https://www.n-tv.de/politik/Im-Verkehrsetat-soll-ein-Milliardenloch-klaffen-article26111202.html,https://www.n-tv.de/img/incoming/crop26111203/5211323297-cImg_16_9-w1200/462e42ce41a283ccb0df2942878f0df3.jpg,,"Deutschen Wasserstraßen fehlen laut einem Bericht Milliarden- was sich auf Projekte von ""hoher Sicherheitsrelevanz"" auswirkt. Ohne Sanierung droht ihnen die Stilllegung, auch Maßnahmen zum Hochwasser… [+2091 chars]",
4187fc7d824f28bbcceb59cfd5e11930,2025-10-23T13:49:18Z,'Hochwasser',hallespektrum.de,de,0,Sparkassen-Eisdom Halle wird mit großer Party eröffnet,"Zwölf Jahre nach dem Hochwasser von 2013 kehrt das Eis nach Halle zurück: Am Samstag, 25. Oktober 2025, wird der Sparkassen-Eisdom in der Selkestraße feierlich wiedereröffnet. Um 14:30 Uhr erfolgt der symbolische Banddurchschnitt im Festzelt, begleitet von Ob…",https://hallespektrum.de/aktuelles/sparkassen-eisdom-halle-wird-mit-grosser-party-eroeffnet/473672/,https://hallespektrum.de/wp-content/uploads/2025/10/Eisdiele-klein-.jpg,,"Zwölf Jahre nach dem Hochwasser von 2013 kehrt das Eis nach Halle zurück: Am Samstag, 25. Oktober 2025, wird der Sparkassen-Eisdom in der Selkestraße feierlich wiedereröffnet. Um 14:30 Uhr erfolgt de… [+696 chars]",
b65af835f3410a5bd69cc3dc1fe74558,2025-10-23T18:02:37Z,'Hochwasser',www.n-tv.de,de,0,Von Hochwasser überrascht: Deutscher Tourist ertrinkt während Sturms auf Korsika,"Auf Korsika gilt die zweithöchste Unwetterwarnstufe, als ein deutscher Tourist mit seiner Familie im Fluss Fango badet. Das Wasser steigt plötzlich, der Mann wird mitgerissen - und später tot entdeckt.",https://www.n-tv.de/panorama/Deutscher-Tourist-ertrinkt-waehrend-Sturms-auf-Korsika-article26115854.html,https://www.n-tv.de/img/incoming/crop26115868/683132140-cImg_16_9-w1200/531336533.jpg,,"Auf Korsika gilt die zweithöchste Unwetterwarnstufe, als ein deutscher Tourist mit seiner Familie im Fluss Fango badet. Das Wasser steigt plötzlich, der Mann wird mitgerissen - und später tot entdeck… [+1513 chars]",
601f24b7b61099ca999958f39c2e9484,2025-10-24T08:35:44Z,'Hochwasser',www.welt.de,de,0,Elbe schwappt am späten Nachmittag auf den Fischmarkt,Ein Sturmtief sorgt am Freitag für eine besondere Wetterlage im Norden. In Hamburg und an der Nordseeküste steigen die Pegel deutlich über das mittlere Hochwasser – der Fischmarkt könnte schon am frühen Abend überflutet werden.,https://www.welt.de/regionales/hamburg/article68fb30c059e2e0975070a229/sturmflut-warnung-elbe-schwappt-am-spaeten-nachmittag-auf-den-fischmarkt.html,https://images.welt.de/68fb30c059e2e0975070a229/e7631f2c235cc4fdde7b141877d97c0b-master/ci16x9-w1200/dpa-com-20090101-251024-935-911102-jpg,,"Ein stürmischer Freitag erwartet Hamburg und die Nordseeküste: Das Tief Joshua hat sich über der Nordsee festgesetzt und bringt kräftigen Wind, Regen und eine Sturmflut mit sich. In der Elbe und an d… [+1624 chars]",
ffdb8e1747590bb11b7902881c45f956,2025-10-25T10:26:38Z,'Überschwemmung',www.faz.net,de,1,Schutz vor Hochwasser: Frühwarnsystem mit Sensoren und Künstlicher Intelligenz,Ein Frühwarnsystem mit Sensoren und den Berechnungen von Künstlicher Intelligenz soll die Bürger im Landkreis Bergstraße künftig frühzeitig vor Überschwemmungen warnen. Vorbild dafür ist der Landkreis Fulda.,https://www.faz.net/aktuell/rhein-main/fruehwarnsystem-an-der-bergstrasse-hochwasserschutz-mit-sensoren-und-ki-accg-110748811.html,https://media0.faz.net/ppmedia/w1200/aktuell/4292735846/1.10748810/facebook_teaser/wasser-im-kernkraftwerk-im.jpg.webp,,"Mit gelegentlichem Hochwasser können die Menschen und die Hilfskräfte im Kreis Bergstraße umgehen. Starkregenereignisse infolge des Klimawandels haben jedoch in den vergangenen Jahren gezeigt, dass s… [+3790 chars]",
de7436401d97888a4f55c251387d5f90,2025-10-26T23:49:00Z,'Überschwemmung',www.n-tv.de,de,1,Ukraine-Krieg im Liveticker: +++ 12:08 Sorge vor Überschwemmung: Beschuss trifft Damm in Belgorod - zehn Orte evakuiert +++,Lesen Sie alle aktuellen Entwicklungen und Nachrichten über den russischen Angriffskrieg auf die Ukraine im Liveticker von ntv.de.,https://www.n-tv.de/politik/12-08-Sorge-vor-Uberschwemmung-Beschuss-trifft-Damm-in-Belgorod-zehn-Orte-evakuiert--article23143824.html,https://www.n-tv.de/img/incoming/crop25117070/8311326854-cImg_16_9-w1200/Ukraine-Liveticker.jpg,,"Die ukrainischen Angriffe auf die russische Infrastruktur treffen jetzt das Wasserreservoir in Belgorod. Dort bricht ein Damm, Videos zeigen sprudelnde Wassermassen. Das bringt nicht nur die russisch… [+12725 chars]",
fe2a0ef0a9dba895c17283ae462780b8,2025-10-27T14:30:12Z,'Hochwasserschutz',www.stern.de,de,0,Hochwasserschutz: Weitere Lücke im Deichsystem wird geschlossen,Hohenwarthe/Magdeburg (sa) - Der Hochwasserschutz im Jerichower Land wird gestärkt - in die Sanierung des rechten Elbdeichs nördlich von Hohenwarthe,https://www.stern.de/gesellschaft/regional/sachsen-anhalt/hochwasserschutz--weitere-luecke-im-deichsystem-wird-geschlossen-36165816.html,https://image.stern.de/36165818/t/jl/v1/w1440/r1.7778/-/27--2meyw2a5w4v12axs2048jpeg---f53cd20172457495.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Sachsen-Anhalt verbessert den Hochwasserschutz stetig. Unter anderem im Jerichower Land wird aktuell gebaut.
Der Hochwasserschutz im Jerichower … [+1314 chars]",
5704eb7fbd93a2862e3d4be64b33c124,2025-10-27T14:30:12Z,'Hochwasser',www.zeit.de,de,0,Hochwasserschutz: Weitere Lücke im Deichsystem wird geschlossen,Hier finden Sie Informationen zu dem Thema „Hochwasserschutz“. Lesen Sie jetzt „Weitere Lücke im Deichsystem wird geschlossen“.,https://www.zeit.de/news/2025-10/27/weitere-luecke-im-deichsystem-wird-geschlossen,https://img.zeit.de/news/2025-10/27/weitere-luecke-im-deichsystem-wird-geschlossen-image-group/wide__1300x731,,"Der Hochwasserschutz im Jerichower Land wird gestärkt - in die Sanierung des rechten Elbdeichs nördlich von Hohenwarthe werden 3,6 Millionen Euro investiert. Auf einer Länge von 1,2 Kilometern wird d… [+1190 chars]",
637b19f23c6ded2bd653513113312114,2025-10-27T16:32:43Z,'Hochwasser',www.zeit.de,de,0,Treffen im Harz: Thüringen und Sachsen-Anhalt sprechen über Hochwasserschutz,Hier finden Sie Informationen zu dem Thema „Treffen im Harz“. Lesen Sie jetzt „Thüringen und Sachsen-Anhalt sprechen über Hochwasserschutz“.,https://www.zeit.de/news/2025-10/27/thueringen-und-sachsen-anhalt-sprechen-ueber-hochwasserschutz,https://img.zeit.de/news/2025-10/27/thueringen-und-sachsen-anhalt-sprechen-ueber-hochwasserschutz-image-group/wide__1300x731,,In einer gemeinsamen Kabinettssitzung im Harz wollen sich Thüringen und Sachsen-Anhalt beim Hochwasser- und beim Naturschutz abstimmen. Außerdem soll es bei dem Treffen unter Leitung der Ministerpräs… [+670 chars],
f2e7143dfb6452255d0b180debeed673,2025-10-27T16:32:43Z,'Hochwasser',www.stern.de,de,0,Treffen im Harz: Thüringen und Sachsen-Anhalt sprechen über Hochwasserschutz,"Die Kabinette von Thüringen und Sachsen treffen sich im Harz und wollen gemeinsame Konzepte voranbringen. Es geht um Hochwasserschutz, Naturschätze und ein Investitionsprogramm.",https://www.stern.de/gesellschaft/regional/sachsen/treffen-im-harz--thueringen-und-sachsen-anhalt-sprechen-ueber-hochwasserschutz-36166278.html,https://image.stern.de/36166280/t/9d/v1/w1440/r1.7778/-/27--yl3ce2hojdv14axs2048jpeg---546b85b077cf1b78.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Die Kabinette von Thüringen und Sachsen treffen sich im Harz und wollen gemeinsame Konzepte voranbringen. Es geht um Hochwasserschutz, Naturschät… [+863 chars]",
7bffbcb2a5cb86207527698d41a90131,2025-10-28T04:58:18Z,'Hochwasser',kaernten.orf.at,de,0,Hochwasserschutz für Viktring entsteht,Die starken Regenfälle vor zwei Jahren in Klagenfurt sorgten vor allem im Stadtteil Viktring für Probleme. Unter anderem wurde ein Dammbruch bei den Treimischer Teichen befürchtet. Der Ruf nach einem verbesserten Hochwasserschutz wurde laut. Nach einer Beguta…,https://kaernten.orf.at/stories/3327587/,https://ibs.orf.at/ktn?image=https%3A%2F%2Foekastatic.orf.at%2Fmims%2F2023%2F31%2F99%2Fcrops%2Fw%3D1200%2Ch%3D627%2Cq%3D75%2F1891517_master_709099_f6589d87-3699-48a5-a1fe-b7f0068b5cad.jpeg%3Fs%3D960f3b44419182e92009f6730d98f7f3b66fa470,,"Ununterbrochen wird am Ausfluss des großen Treimischer Teiches gebaggert. Die Baumaschinen setzen riesige Steine in den meterhohen Damm. Mit Beton werden sie verlegt, um sie vor den Erosionskräften d… [+1355 chars]",
fe3eb8d0d8b7631441d80808514206c9,2025-10-28T14:07:52Z,'Hochwasserschutz',www.zeit.de,de,0,Landesregierungen: Erfurt und Magdeburg wollen gemeinsamen Hochwasserschutz,Hier finden Sie Informationen zu dem Thema „Landesregierungen“. Lesen Sie jetzt „Erfurt und Magdeburg wollen gemeinsamen Hochwasserschutz“.,https://www.zeit.de/news/2025-10/28/erfurt-und-magdeburg-wollen-gemeinsamen-hochwasserschutz,https://img.zeit.de/news/2025-10/28/erfurt-und-magdeburg-wollen-gemeinsamen-hochwasserschutz-image-group/wide__1300x731,,Thüringen und Sachsen wollen an einem gemeinsamen Konzept für den Hochwasserschutz an der Grenze der beiden Bundesländer arbeiten. Für das Konzept wollen die beiden Länder rund 200.000 Euro in den nä… [+1270 chars],
51d7fc8af71056d436ccf071c83e8858,2025-10-28T14:07:52Z,'Hochwasserschutz',www.stern.de,de,0,Landesregierungen: Erfurt und Magdeburg wollen gemeinsamen Hochwasserschutz,Nach Überschwemmungen im Grenzgebiet wollen zwei Bundesländer handeln: Warum der Hochwasserschutz nun Vorrang vor dem Naturschutz an der Talsperre Kelbra haben soll.,https://www.stern.de/gesellschaft/regional/sachsen-anhalt/landesregierungen--erfurt-und-magdeburg-wollen-gemeinsamen-hochwasserschutz-36169246.html,https://image.stern.de/36169248/t/6T/v1/w1440/r1.7778/-/28--lotp5qkgvuv3axs2048jpeg---973f4c03614bbc51.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Nach Überschwemmungen im Grenzgebiet wollen zwei Bundesländer handeln: Warum der Hochwasserschutz nun Vorrang vor dem Naturschutz an der Talsperr… [+1451 chars]",
954c0374e8043d7f226a85185f6a1885,2025-10-28T14:21:52Z,'Hochwasser Regen',www.sueddeutsche.de,de,0,Flutkatastrophe 2024: Hilfsorganisationen warten auf Millionen für Hochwassereinsätze,"Die Fluteinsätze im Sommer 2024 haben bei ehrenamtlichen Rettungsorganisationen erhebliche Kosten verursacht. Bei der Rückerstattung lässt sich das bayerische Innenministerium aber Zeit, wie eine Landtagsanfrage der Grünen zeigt.",https://www.sueddeutsche.de/bayern/bayern-flut-katastrophe-geld-retter-ehrenamt-innenministerium-li.3331316,https://www.sueddeutsche.de/2024/06/03/bb2781bc-76ed-4805-942f-b058e80714b3.jpeg?q=60&fm=webp&width=1200&rect=0%2C196%2C3000%2C1687,,"Die Zahlen beziehen sich insbesondere auf lokale Gliederungen des Bayerischen Roten Kreuzes (BRK), der Wasserwacht, der Deutschen Lebensrettungs-Gesellschaft (DLRG) und weiteren ehrenamtlichen Rettun… [+2905 chars]",
b0d4151c6ec67b0ef3373fd95860c58e,2025-10-28T14:31:52Z,'Hochwasserschutz',www.stern.de,de,0,Treffen im Harz: Sachsen-Anhalt und Thüringen wollen enger zusammenarbeiten,Sachsen-Anhalt und Thüringen wollen beim Hochwasserschutz stärker gemeinsame Sache machen und investieren rund 200.000 Euro in ein neues Konzept. Was die beiden Länder sonst noch planen.,https://www.stern.de/gesellschaft/regional/sachsen-anhalt/treffen-im-harz--sachsen-anhalt-und-thueringen-wollen-enger-zusammenarbeiten-36169418.html,https://image.stern.de/36169420/t/pN/v1/w1440/r1.7778/-/28--4fphxokbpuv2axs2048jpeg---a43dee500001f862.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Sachsen-Anhalt und Thüringen wollen beim Hochwasserschutz stärker gemeinsame Sache machen und investieren rund 200.000 Euro in ein neues Konzept.… [+3871 chars]",
764d676975868a98ae572f994945033d,2025-10-29T11:35:56Z,'Hochwasserschutz',kaernten.orf.at,de,0,Hochwasserschutz für Poppichl fertig,Zwei Jahre nach dem verheerenden Hochwasser entlang der Glan bei Poppichl im Norden von Klagenfurt ist am Mittwoch der Hochwasserschutz für 35 Häuser offiziell fertiggestellt worden. Knapp drei Millionen Euro wurden investiert. Die Häuser sind künftig vor ein…,https://kaernten.orf.at/stories/3327835/,https://ibs.orf.at/ktn?image=https%3A%2F%2Foekastatic.orf.at%2Fmims%2F2025%2F44%2F01%2Fcrops%2Fw%3D1200%2Ch%3D627%2Cq%3D75%2F2816165_master_1086901_poppichl_hochwasserschutz_drohne_dji_20250923035323_0066_d_00_00_30_17.jpg%3Fs%3D201fda83d9dd4701031080a3f8ba20dd5b10d131,,Nasse Keller durch den hohen Grundwasserspiegel sind die Anrainer neben der Glan schon lange gewöhnt. Doch im August 2023 standen die Häuser in Poppichl in der Gemeinde Maria Saal (Bezirk Klagenfurt-… [+1795 chars],
5b7c294189e1b6548f40975985351bbb,2025-10-29T11:54:23Z,'Überschwemmung',www.tagesschau.de,de,1,Das hat sich in Valencia nach der Flutkatastrophe geändert,"Ein Jahr nach den verheerenden Überschwemmungen vor allem rund um Valencia gedenkt Spanien heute Abend der 237 Opfer. Wie sieht es heute in der ""Zone Null"" der Katastrophe aus - und welche Konsequenzen wurden gezogen? Von K. Böker.",https://www.tagesschau.de/ausland/europa/valencia-jahrestag-flut-100.html,https://images.tagesschau.de/image/85d540ab-1b6b-4cd7-afd8-0e2cbc362609/AAABmi82DFg/AAABmgWmh8Q/16x9-big/gedenken-paiporta-100.jpg?width=1280,,"Stand: 29.10.2025 12:54 Uhr
Ein Jahr nach den verheerenden Überschwemmungen vor allem rund um Valencia gedenkt Spanien heute Abend der 237 Opfer. Wie sieht es heute in der ""Zone Null"" der Katastroph… [+6083 chars]",
9e5df35010f9eb5eb3f442db544f97ec,2025-10-29T18:44:07Z,'Hochwasser',www.bild.de,de,0,Behörden warnen vor Krokodilen - Hurrikan Melissa reißt Jamaika in die Katastrophe,Hurrikan Melissa wirbelte mit Windgeschwindigkeiten von bis zu 295 Kilometern pro Stunde über die Insel. Behörden warnen jetzt vor Krokodilen im Hochwasser.,https://www.bild.de/news/hurrikan-melissa-reisst-jamaika-in-katastrophe-warnung-vor-krokodilen-6901814659e2e0975070ec00,"https://images.bild.de/6901814659e2e0975070ec00/7092e5e0aa9661ffacce98050ad3aa04,42965522?w=1280",,"Kingston (Jamaika) Was bleibt, ist Zerstörung, Trümmer und Hoffnung: Nach einem der stärksten Hurrikane in der Geschichte der Karibik beginnen die Menschen auf Jamaika langsam zu begreifen, was in de… [+4096 chars]",
